Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z,Strip
11871,9,9,COY,KIT,-84.96992388950561,-56.22987954279484,-7.851417486160841,9999
11872,9,9,COY,KIT,-85.26554859209074,-56.64739050130923,-8.262327548054984,9999
11873,9,9,COY,KIT,-85.56117329467587,-57.06490145982362,-8.673237609949126,9999
11874,9,9,COY,KIT,-85.856797997261,-57.482412418338015,-9.084147671843269,9999
11875,9,9,COY,KIT,-86.15242269984613,-57.899923376852406,-9.495057733737411,9999
11876,9,9,COY,KIT,-86.44804740243126,-58.3174343353668,-9.905967795631554,9999
11877,9,9,COY,KIT,-86.74367210501639,-58.73494529388119,-10.316877857525697,9999
11878,9,9,COY,KIT,-87.03929680760152,-59.15245625239558,-10.72778791941984,9999
11879,9,9,COY,KIT,-87.33492151018665,-59.56996721090997,-11.138697981313982,9999
11880,9,9,COY,KIT,-87.63054621277178,-59.987478169424364,-11.549608043208124,9999
11881,9,9,COY,KIT,-87.9261709153569,-60.404989127938755,-11.960518105102267,9999
11882,9,9,COY,KIT,-88.22179561794204,-60.82250008645315,-12.37142816699641,9999
11883,9,9,COY,KIT,-88.51742032052717,-61.24001104496754,-12.782338228890552,9999
11884,9,9,COY,KIT,-88.8130450231123,-61.65752200348193,-13.193248290784695,9999
11885,9,9,COY,KIT,-89.10866972569742,-62.07503296199632,-13.604158352678837,9999
11886,9,9,COY,KIT,-89.40429442828255,-62.49254392051071,-14.01506841457298,9999
11887,9,9,COY,KIT,-89.69991913086768,-62.910054879025104,-14.425978476467122,9999
11888,9,9,COY,KIT,-89.99554383345281,-63.327565837539495,-14.836888538361265,9999
11889,9,9,COY,KIT,-90.29116853603794,-63.74507679605389,-15.247798600255408,9999
11890,9,9,COY,KIT,-90.58679323862307,-64.16258775456828,-15.65870866214955,9999
11891,9,9,COY,KIT,-90.8824179412082,-64.58009871308268,-16.069618724043693,9999
11892,9,9,COY,KIT,-91.17804264379333,-64.99760967159708,-16.480528785937835,9999
11893,9,9,COY,KIT,-91.47366734637846,-65.41512063011147,-16.891438847831978,9999
11894,9,9,COY,KIT,-91.76929204896359,-65.83263158862587,-17.30234890972612,9999
11895,9,9,COY,KIT,-92.06491675154872,-66.25014254714027,-17.713258971620263,9999
11896,9,9,COY,KIT,-92.36054145413385,-66.66765350565467,-18.124169033514406,9999
11897,9,9,COY,KIT,-92.65616615671898,-67.08516446416907,-18.53507909540855,9999
11898,9,9,COY,KIT,-92.95179085930411,-67.50267542268347,-18.94598915730269,9999
11899,9,9,ELK,WIG,-74.46231240811065,-77.56408665891574,-38.037910459001964,9999
11900,9,9,ELK,WIG,-74.6465044516735,-78.08738966731312,-37.68750541235679,9999
11901,9,9,ELK,WIG,-74.83069649523634,-78.6106926757105,-37.33710036571162,9999
11902,9,9,ELK,WIG,-75.01488853879918,-79.13399568410787,-36.98669531906645,9999
11903,9,9,ELK,WIG,-75.19908058236203,-79.65729869250525,-36.63629027242128,9999
11904,9,9,ELK,WIG,-75.38327262592487,-80.18060170090263,-36.285885225776106,9999
11905,9,9,ELK,WIG,-75.56746466948772,-80.7039047093,-35.935480179130934,9999
11906,9,9,ELK,WIG,-75.75165671305056,-81.22720771769738,-35.58507513248576,9999
11907,9,9,ELK,WIG,-75.93584875661341,-81.75051072609476,-35.23467008584059,9999
11908,9,9,ELK,WIG,-76.12004080017626,-82.27381373449214,-34.88426503919542,9999
11909,9,9,ELK,WIG,-76.3042328437391,-82.79711674288951,-34.53385999255025,9999
11910,9,9,ELK,WIG,-76.48842488730195,-83.32041975128689,-34.183454945905076,9999
11911,9,9,ELK,WIG,-76.67261693086479,-83.84372275968427,-33.833049899259905,9999
11912,9,9,ELK,WIG,-76.85680897442764,-84.36702576808165,-33.48264485261473,9999
11913,9,9,ELK,WIG,-77.04100101799048,-84.89032877647902,-33.13223980596956,9999
11914,9,9,ELK,WIG,-77.22519306155333,-85.4136317848764,-32.78183475932439,9999
11915,9,9,ELK,WIG,-77.40938510511617,-85.93693479327378,-32.43142971267922,9999
11916,9,9,ELK,WIG,-77.59357714867902,-86.46023780167116,-32.08102466603405,9999
11917,9,9,ELK,WIG,-77.77776919224186,-86.98354081006853,-31.730619619388875,9999
11918,9,9,ELK,WIG,-77.96196123580471,-87.50684381846591,-31.380214572743704,9999
11919,9,9,ELK,WIG,-78.14615327936755,-88.03014682686329,-31.029809526098532,9999
11920,9,9,ELK,WIG,-78.3303453229304,-88.55344983526066,-30.67940447945336,9999
11921,9,9,ELK,WIG,-78.51453736649324,-89.07675284365804,-30.32899943280819,9999
11922,9,9,ELK,WIG,-78.69872941005609,-89.60005585205542,-29.978594386163017,9999
11923,9,9,ELK,WIG,-78.88292145361893,-90.1233588604528,-29.628189339517846,9999
11924,9,9,ELK,WIG,-79.06711349718178,-90.64666186885017,-29.277784292872674,9999
11925,9,9,ELK,WIG,-79.25130554074462,-91.16996487724755,-28.927379246227503,9999
11926,9,9,ELK,WIG,-79.43549758430747,-91.69326788564493,-28.57697419958233,9999
11927,9,9,ELK,WIG,-79.61968962787032,-92.2165708940423,-28.22656915293716,9999
11928,9,9,ELK,WIG,-79.80388167143316,-92.73987390243968,-27.876164106291988,9999
11929,9,9,ELK,WIG,-79.988073714996,-93.26317691083706,-27.525759059646816,9999
11930,9,9,ELK,WIG,-80.17226575855885,-93.78647991923444,-27.175354013001645,9999
11931,9,9,ELK,WIG,-80.3564578021217,-94.30978292763182,-26.824948966356473,9999
11932,9,9,ELK,WIG,-80.54064984568454,-94.83308593602919,-26.4745439197113,9999
11933,9,9,ELK,WIG,-80.72484188924739,-95.35638894442657,-26.12413887306613,9999
11934,9,9,ELK,WIG,-80.90903393281023,-95.87969195282395,-25.77373382642096,9999
11935,9,9,ELK,WIG,-81.09322597637308,-96.40299496122132,-25.423328779775787,9999
11936,9,9,ELK,WIG,-81.27741801993592,-96.9262979696187,-25.072923733130615,9999
11937,9,9,ELK,WIG,-81.46161006349877,-97.44960097801608,-24.722518686485444,9999
11938,9,9,ELK,WIG,-81.64580210706161,-97.97290398641346,-24.372113639840272,9999
11939,9,9,ELK,WIG,-81.82999415062446,-98.49620699481083,-24.0217085931951,9999
11940,9,9,ELK,WIG,-82.0141861941873,-99.01951000320821,-23.67130354654993,9999
11941,9,9,ELK,WIG,-82.19837823775015,-99.54281301160559,-23.320898499904757,9999
11942,9,9,ELK,WIG,-82.382570281313,-100.06611602000297,-22.970493453259586,9999
11943,9,9,ELK,WIG,-82.56676232487584,-100.58941902840034,-22.620088406614414,9999
11944,9,9,ELK,WIG,-82.75095436843868,-101.11272203679772,-22.269683359969243,9999
11945,9,9,ELK,WIG,-82.93514641200153,-101.6360250451951,-21.91927831332407,9999
11946,9,9,ELK,WIG,-83.11933845556437,-102.15932805359247,-21.5688732666789,9999
11947,9,9,ELK,TAT,-73.43548612246681,-76.00705191353289,-40.162907706155714,9999
11948,9,9,ELK,TAT,-73.17049779923076,-75.84923733872468,-40.74207278862413,9999
11949,9,9,ELK,TAT,-72.9055094759947,-75.69142276391646,-41.32123787109254,9999
11950,9,9,ELK,TAT,-72.64052115275865,-75.53360818910825,-41.900402953560956,9999
11951,9,9,ELK,TAT,-72.3755328295226,-75.37579361430004,-42.47956803602937,9999
11952,9,9,ELK,TAT,-72.11054450628654,-75.21797903949182,-43.058733118497784,9999
11953,9,9,ELK,TAT,-71.84555618305049,-75.06016446468361,-43.6378982009662,9999
11954,9,9,ELK,TAT,-71.58056785981444,-74.9023498898754,-44.21706328343461,9999
11955,9,9,ELK,TAT,-71.31557953657838,-74.74453531506718,-44.796228365903026,9999
11956,9,9,ELK,TAT,-71.05059121334233,-74.58672074025897,-45.37539344837144,9999
11957,9,9,ELK,TAT,-70.78560289010628,-74.42890616545075,-45.954558530839854,9999
11958,9,9,ELK,TAT,-70.52061456687022,-74.27109159064254,-46.53372361330827,9999
11959,9,9,ELK,TAT,-70.25562624363417,-74.11327701583433,-47.11288869577668,9999
11960,9,9,ELK,TAT,-69.99063792039811,-73.95546244102611,-47.692053778245096,9999
11961,9,9,ELK,TAT,-69.72564959716206,-73.7976478662179,-48.27121886071351,9999
11962,9,9,ELK,TAT,-69.46066127392601,-73.63983329140969,-48.850383943181924,9999
11963,9,9,ELK,TAT,-69.19567295068995,-73.48201871660147,-49.42954902565034,9999
11964,9,9,ELK,TAT,-68.9306846274539,-73.32420414179326,-50.00871410811875,9999
11965,9,9,ELK,TAT,-68.66569630421785,-73.16638956698505,-50.58787919058717,9999
11966,9,9,ELK,TAT,-68.40070798098179,-73.00857499217683,-51.16704427305558,9999
11967,9,9,ELK,TAT,-68.13571965774574,-72.85076041736862,-51.746209355523995,9999
11968,9,9,ELK,TAT,-67.87073133450968,-72.6929458425604,-52.32537443799241,9999
11969,9,9,ELK,TAT,-67.60574301127363,-72.53513126775219,-52.90453952046082,9999
11970,9,9,ELK,TAT,-67.34075468803758,-72.37731669294398,-53.48370460292924,9999
11971,9,9,ELK,TAT,-67.07576636480152,-72.21950211813576,-54.06286968539765,9999
11972,9,9,ELK,TAT,-66.81077804156547,-72.06168754332755,-54.642034767866065,9999
11973,9,9,ELK,TAT,-66.54578971832942,-71.90387296851934,-55.22119985033448,9999
11974,9,9,ELK,TAT,-66.28080139509336,-71.74605839371112,-55.80036493280289,9999
11975,9,9,ELK,TAT,-66.01581307185731,-71.58824381890291,-56.37953001527131,9999
11976,9,9,ELK,TAT,-65.75082474862126,-71.4304292440947,-56.95869509773972,9999
11977,9,9,ELK,TAT,-65.4858364253852,-71.27261466928648,-57.537860180208135,9999
11978,9,9,ELK,TAT,-65.22084810214915,-71.11480009447827,-58.11702526267655,9999
11979,9,9,ELK,TAT,-64.9558597789131,-70.95698551967006,-58.69619034514496,9999
11980,9,9,ELK,TAT,-64.69087145567704,-70.79917094486184,-59.27535542761338,9999
11981,9,9,ELK,TAT,-64.42588313244099,-70.64135637005363,-59.85452051008179,9999
11982,9,9,ELK,TAT,-64.16089480920493,-70.48354179524542,-60.433685592550205,9999
11983,9,9,ELK,TAT,-63.89590648596888,-70.3257272204372,-61.01285067501862,9999
11984,9,9,ELK,TAT,-63.630918162732826,-70.16791264562899,-61.59201575748703,9999
11985,9,9,ELK,TAT,-63.36592983949677,-70.01009807082077,-62.17118083995545,9999
11986,9,9,ELK,TAT,-63.10094151626072,-69.85228349601256,-62.75034592242386,9999
11987,9,9,ELK,TAT,-62.835953193024665,-69.69446892120435,-63.329511004892275,9999
11988,9,9,ELK,TAT,-62.57096486978861,-69.53665434639613,-63.90867608736069,9999
11989,9,9,ELK,TAT,-62.30597654655256,-69.37883977158792,-64.48784116982911,9999
11990,9,9,ELK,TAT,-62.0409882233165,-69.2210251967797,-65.06700625229753,9999
11991,9,9,ELK,TAT,-61.77599990008045,-69.06321062197149,-65.64617133476595,9999
11992,9,9,ELK,TAT,-61.511011576844396,-68.90539604716328,-66.22533641723437,9999
11993,9,9,ELK,TAT,-61.24602325360834,-68.74758147235507,-66.8045014997028,9999
11994,9,9,ELK,TAT,-60.98103493037229,-68.58976689754685,-67.38366658217122,9999
11995,9,9,ELK,TAT,-60.716046607136235,-68.43195232273864,-67.96283166463964,9999
11996,9,9,ELK,TAT,-60.45105828390018,-68.27413774793042,-68.54199674710806,9999
11997,9,9,ELK,TAT,-60.18606996066413,-68.11632317312221,-69.12116182957648,9999
11998,9,9,ELK,TAT,-59.921081637428074,-67.958508598314,-69.7003269120449,9999
11999,9,9,ELK,TAT,-59.65609331419202,-67.80069402350578,-70.27949199451332,9999
12000,9,9,ELK,TAT,-59.39110499095597,-67.64287944869757,-70.85865707698174,9999
12001,9,9,ELK,TAT,-59.12611666771991,-67.48506487388936,-71.43782215945016,9999
12002,9,9,ELK,TAT,-58.86112834448386,-67.32725029908114,-72.01698724191859,9999
12003,9,9,KEY,NOR,-70.00613467484224,-115.9720256034158,7.501562373869311,9999
12004,9,9,KEY,NOR,-70.1660556182109,-115.3511198982519,7.362071007143694,9999
12005,9,9,KEY,NOR,-70.32597656157957,-114.73021419308799,7.222579640418077,9999
12006,9,9,KEY,NOR,-70.48589750494823,-114.10930848792408,7.083088273692461,9999
12007,9,9,KEY,NOR,-70.64581844831689,-113.48840278276018,6.943596906966844,9999
12008,9,9,KEY,NOR,-70.80573939168555,-112.86749707759627,6.804105540241228,9999
12009,9,9,KEY,NOR,-70.96566033505421,-112.24659137243236,6.664614173515611,9999
12010,9,9,KEY,NOR,-71.12558127842287,-111.62568566726846,6.5251228067899945,9999
12011,9,9,KEY,NOR,-71.28550222179153,-111.00477996210455,6.385631440064378,9999
12012,9,9,KEY,NOR,-71.4454231651602,-110.38387425694064,6.246140073338761,9999
12013,9,9,KEY,NOR,-71.60534410852885,-109.76296855177674,6.106648706613145,9999
12014,9,9,KEY,NOR,-71.76526505189752,-109.14206284661283,5.967157339887528,9999
12015,9,9,KEY,NOR,-71.92518599526618,-108.52115714144892,5.827665973161912,9999
12016,9,9,KEY,NOR,-72.08510693863484,-107.90025143628502,5.688174606436295,9999
12017,9,9,KEY,NOR,-72.2450278820035,-107.27934573112111,5.5486832397106784,9999
12018,9,9,KEY,NOR,-72.40494882537216,-106.6584400259572,5.409191872985062,9999
12019,9,9,KEY,NOR,-72.56486976874082,-106.0375343207933,5.269700506259445,9999
12020,9,9,KEY,NOR,-72.72479071210948,-105.41662861562939,5.130209139533829,9999
12021,9,9,KEY,NOR,-72.88471165547814,-104.79572291046549,4.990717772808212,9999
12022,9,9,KEY,NOR,-73.0446325988468,-104.17481720530158,4.851226406082596,9999
12023,9,9,KEY,NOR,-73.20455354221546,-103.55391150013767,4.711735039356979,9999
12024,9,9,KEY,NOR,-73.36447448558413,-102.93300579497377,4.572243672631362,9999
12025,9,9,KEY,NOR,-73.52439542895279,-102.31210008980986,4.432752305905746,9999
12026,9,9,KEY,NOR,-73.68431637232145,-101.69119438464595,4.293260939180129,9999
12027,9,9,KEY,NOR,-73.84423731569011,-101.07028867948205,4.153769572454513,9999
12028,9,9,KEY,NOR,-74.00415825905877,-100.44938297431814,4.014278205728896,9999
12029,9,9,KEY,NOR,-74.16407920242743,-99.82847726915423,3.874786839003279,9999
12030,9,9,KEY,NOR,-74.32400014579609,-99.20757156399033,3.735295472277662,9999
12031,9,9,KEY,NOR,-74.48392108916475,-98.58666585882642,3.595804105552045,9999
12032,9,9,KEY,NOR,-74.64384203253341,-97.96576015366252,3.456312738826428,9999
12033,9,9,KEY,NOR,-74.80376297590207,-97.34485444849861,3.316821372100811,9999
12034,9,9,KEY,NOR,-74.96368391927074,-96.7239487433347,3.177330005375194,9999
12035,9,9,KEY,NOR,-75.1236048626394,-96.1030430381708,3.037838638649577,9999
12036,9,9,KEY,NOR,-75.28352580600806,-95.48213733300689,2.89834727192396,9999
12037,9,9,KEY,NOR,-75.44344674937672,-94.86123162784298,2.758855905198343,9999
12038,9,9,KEY,NOR,-75.60336769274538,-94.24032592267908,2.619364538472726,9999
12039,9,9,KEY,NOR,-75.76328863611404,-93.61942021751517,2.479873171747109,9999
12040,9,9,KEY,WIG,-70.231290599339,-116.776396618067,6.586428649149584,9999
12041,9,9,KEY,WIG,-70.48970495115114,-116.50735925953086,6.04661630516937,9999
12042,9,9,KEY,WIG,-70.74811930296327,-116.23832190099472,5.506803961189156,9999
12043,9,9,KEY,WIG,-71.00653365477541,-115.96928454245858,4.966991617208943,9999
12044,9,9,KEY,WIG,-71.26494800658755,-115.70024718392244,4.427179273228729,9999
12045,9,9,KEY,WIG,-71.52336235839968,-115.4312098253863,3.8873669292485156,9999
12046,9,9,KEY,WIG,-71.78177671021182,-115.16217246685017,3.347554585268302,9999
12047,9,9,KEY,WIG,-72.04019106202395,-114.89313510831403,2.8077422412880884,9999
12048,9,9,KEY,WIG,-72.29860541383609,-114.62409774977789,2.2679298973078748,9999
12049,9,9,KEY,WIG,-72.55701976564822,-114.35506039124175,1.7281175533276614,9999
12050,9,9,KEY,WIG,-72.81543411746036,-114.08602303270561,1.188305209347448,9999
12051,9,9,KEY,WIG,-73.07384846927249,-113.81698567416947,0.6484928653672346,9999
12052,9,9,KEY,WIG,-73.33226282108463,-113.54794831563333,0.10868052138702122,9999
12053,9,9,KEY,WIG,-73.59067717289676,-113.2789109570972,-0.43113182259319216,9999
12054,9,9,KEY,WIG,-73.8490915247089,-113.00987359856106,-0.9709441665734055,9999
12055,9,9,KEY,WIG,-74.10750587652103,-112.74083624002492,-1.510756510553619,9999
12056,9,9,KEY,WIG,-74.36592022833317,-112.47179888148878,-2.0505688545338323,9999
12057,9,9,KEY,WIG,-74.6243345801453,-112.20276152295264,-2.590381198514046,9999
12058,9,9,KEY,WIG,-74.88274893195744,-111.9337241644165,-3.1301935424942595,9999
12059,9,9,KEY,WIG,-75.14116328376957,-111.66468680588036,-3.670005886474473,9999
12060,9,9,KEY,WIG,-75.39957763558171,-111.39564944734423,-4.209818230454687,9999
12061,9,9,KEY,WIG,-75.65799198739384,-111.12661208880809,-4.7496305744349,9999
12062,9,9,KEY,WIG,-75.91640633920598,-110.85757473027195,-5.289442918415114,9999
12063,9,9,KEY,WIG,-76.17482069101811,-110.58853737173581,-5.8292552623953275,9999
12064,9,9,KEY,WIG,-76.43323504283025,-110.31950001319967,-6.369067606375541,9999
12065,9,9,KEY,WIG,-76.69164939464238,-110.05046265466353,-6.908879950355755,9999
12066,9,9,KEY,WIG,-76.95006374645452,-109.7814252961274,-7.448692294335968,9999
12067,9,9,KEY,WIG,-77.20847809826665,-109.51238793759126,-7.988504638316182,9999
12068,9,9,KEY,WIG,-77.46689245007879,-109.24335057905512,-8.528316982296396,9999
12069,9,9,KEY,WIG,-77.72530680189092,-108.97431322051898,-9.068129326276608,9999
12070,9,9,KEY,WIG,-77.98372115370306,-108.70527586198284,-9.607941670256821,9999
12071,9,9,KEY,WIG,-78.2421355055152,-108.4362385034467,-10.147754014237034,9999
12072,9,9,KEY,WIG,-78.50054985732733,-108.16720114491056,-10.687566358217246,9999
12073,9,9,KEY,WIG,-78.75896420913946,-107.89816378637443,-11.22737870219746,9999
12074,9,9,KEY,WIG,-79.0173785609516,-107.62912642783829,-11.767191046177672,9999
12075,9,9,KEY,WIG,-79.27579291276373,-107.36008906930215,-12.307003390157885,9999
12076,9,9,KEY,WIG,-79.53420726457587,-107.09105171076601,-12.846815734138097,9999
12077,9,9,KEY,WIG,-79.792621616388,-106.82201435222987,-13.38662807811831,9999
12078,9,9,KEY,WIG,-80.05103596820014,-106.55297699369373,-13.926440422098523,9999
12079,9,9,KEY,WIG,-80.30945032001227,-106.2839396351576,-14.466252766078735,9999
12080,9,9,KEY,WIG,-80.56786467182441,-106.01490227662146,-15.006065110058948,9999
12081,9,9,KEY,WIG,-80.82627902363654,-105.74586491808532,-15.54587745403916,9999
12082,9,9,KEY,WIG,-81.08469337544868,-105.47682755954918,-16.085689798019374,9999
12083,9,9,KEY,WIG,-81.34310772726081,-105.20779020101304,-16.625502141999586,9999
12084,9,9,KEY,WIG,-81.60152207907295,-104.9387528424769,-17.1653144859798,9999
12085,9,9,KEY,WIG,-81.85993643088509,-104.66971548394076,-17.70512682996001,9999
12086,9,9,KEY,WIG,-82.11835078269722,-104.40067812540462,-18.244939173940224,9999
12087,9,9,KEY,WIG,-82.37676513450936,-104.13164076686849,-18.784751517920437,9999
12088,9,9,KEY,WIG,-82.63517948632149,-103.86260340833235,-19.32456386190065,9999
12089,9,9,KIT,WIG,-93.27322832551063,-69.9983756954754,-20.029364637504077,9999
12090,9,9,KIT,WIG,-93.08591419681781,-70.62697881072431,-20.04747499132249,9999
12091,9,9,KIT,WIG,-92.89860006812499,-71.25558192597322,-20.0655853451409,9999
12092,9,9,KIT,WIG,-92.71128593943217,-71.88418504122212,-20.08369569895931,9999
12093,9,9,KIT,WIG,-92.52397181073935,-72.51278815647103,-20.10180605277772,9999
12094,9,9,KIT,WIG,-92.33665768204654,-73.14139127171994,-20.119916406596133,9999
12095,9,9,KIT,WIG,-92.14934355335372,-73.76999438696885,-20.138026760414544,9999
12096,9,9,KIT,WIG,-91.9620294246609,-74.39859750221775,-20.156137114232955,9999
12097,9,9,KIT,WIG,-91.77471529596808,-75.02720061746666,-20.174247468051366,9999
12098,9,9,KIT,WIG,-91.58740116727526,-75.65580373271557,-20.192357821869777,9999
12099,9,9,KIT,WIG,-91.40008703858244,-76.28440684796448,-20.210468175688188,9999
12100,9,9,KIT,WIG,-91.21277290988962,-76.91300996321338,-20.2285785295066,9999
12101,9,9,KIT,WIG,-91.0254587811968,-77.54161307846229,-20.24668888332501,9999
12102,9,9,KIT,WIG,-90.83814465250398,-78.1702161937112,-20.26479923714342,9999
12103,9,9,KIT,WIG,-90.65083052381117,-78.7988193089601,-20.282909590961832,9999
12104,9,9,KIT,WIG,-90.46351639511835,-79.42742242420901,-20.301019944780244,9999
12105,9,9,KIT,WIG,-90.27620226642553,-80.05602553945792,-20.319130298598655,9999
12106,9,9,KIT,WIG,-90.08888813773271,-80.68462865470683,-20.337240652417066,9999
12107,9,9,KIT,WIG,-89.90157400903989,-81.31323176995573,-20.355351006235477,9999
12108,9,9,KIT,WIG,-89.71425988034707,-81.94183488520464,-20.373461360053888,9999
12109,9,9,KIT,WIG,-89.52694575165425,-82.57043800045355,-20.3915717138723,9999
12110,9,9,KIT,WIG,-89.33963162296143,-83.19904111570246,-20.40968206769071,9999
12111,9,9,KIT,WIG,-89.15231749426862,-83.82764423095136,-20.42779242150912,9999
12112,9,9,KIT,WIG,-88.9650033655758,-84.45624734620027,-20.445902775327532,9999
12113,9,9,KIT,WIG,-88.77768923688298,-85.08485046144918,-20.464013129145943,9999
12114,9,9,KIT,WIG,-88.59037510819016,-85.71345357669809,-20.482123482964354,9999
12115,9,9,KIT,WIG,-88.40306097949734,-86.342056691947,-20.500233836782765,9999
12116,9,9,KIT,WIG,-88.21574685080452,-86.9706598071959,-20.518344190601177,9999
12117,9,9,KIT,WIG,-88.0284327221117,-87.59926292244481,-20.536454544419588,9999
12118,9,9,KIT,WIG,-87.84111859341888,-88.22786603769372,-20.554564898238,9999
12119,9,9,KIT,WIG,-87.65380446472606,-88.85646915294262,-20.57267525205641,9999
12120,9,9,KIT,WIG,-87.46649033603325,-89.48507226819153,-20.59078560587482,9999
12121,9,9,KIT,WIG,-87.27917620734043,-90.11367538344044,-20.608895959693232,9999
12122,9,9,KIT,WIG,-87.09186207864761,-90.74227849868934,-20.627006313511643,9999
12123,9,9,KIT,WIG,-86.90454794995479,-91.37088161393825,-20.645116667330054,9999
12124,9,9,KIT,WIG,-86.71723382126197,-91.99948472918716,-20.663227021148465,9999
12125,9,9,KIT,WIG,-86.52991969256915,-92.62808784443607,-20.681337374966876,9999
12126,9,9,KIT,WIG,-86.34260556387633,-93.25669095968497,-20.699447728785287,9999
12127,9,9,KIT,WIG,-86.15529143518351,-93.88529407493388,-20.7175580826037,9999
12128,9,9,KIT,WIG,-85.9679773064907,-94.51389719018279,-20.73566843642211,9999
12129,9,9,KIT,WIG,-85.78066317779788,-95.1425003054317,-20.75377879024052,9999
12130,9,9,KIT,WIG,-85.59334904910506,-95.7711034206806,-20.77188914405893,9999
12131,9,9,KIT,WIG,-85.40603492041224,-96.39970653592951,-20.789999497877343,9999
12132,9,9,KIT,WIG,-85.21872079171942,-97.02830965117842,-20.808109851695754,9999
12133,9,9,KIT,WIG,-85.0314066630266,-97.65691276642733,-20.826220205514165,9999
12134,9,9,KIT,WIG,-84.84409253433378,-98.28551588167623,-20.844330559332576,9999
12135,9,9,KIT,WIG,-84.65677840564096,-98.91411899692514,-20.862440913150987,9999
12136,9,9,KIT,WIG,-84.46946427694814,-99.54272211217405,-20.8805512669694,9999
12137,9,9,KIT,WIG,-84.28215014825533,-100.17132522742295,-20.89866162078781,9999
12138,9,9,KIT,WIG,-84.0948360195625,-100.79992834267186,-20.91677197460622,9999
12139,9,9,ONO,SIR,-88.72782269385722,-61.77006344393565,-64.36256873206213,9999
12140,9,9,ONO,SIR,-88.6517042679119,-61.238659850349656,-64.73989173716453,9999
12141,9,9,ONO,SIR,-88.57558584196657,-60.707256256763664,-65.11721474226692,9999
12142,9,9,ONO,SIR,-88.49946741602125,-60.17585266317767,-65.49453774736932,9999
12143,9,9,ONO,SIR,-88.42334899007592,-59.64444906959168,-65.87186075247172,9999
12144,9,9,ONO,SIR,-88.3472305641306,-59.11304547600569,-66.24918375757412,9999
12145,9,9,ONO,SIR,-88.27111213818527,-58.581641882419696,-66.62650676267651,9999
12146,9,9,ONO,SIR,-88.19499371223995,-58.050238288833704,-67.00382976777891,9999
12147,9,9,ONO,SIR,-88.11887528629462,-57.51883469524771,-67.38115277288131,9999
12148,9,9,ONO,SIR,-88.0427568603493,-56.98743110166172,-67.7584757779837,9999
12149,9,9,ONO,SIR,-87.96663843440398,-56.45602750807573,-68.1357987830861,9999
12150,9,9,ONO,SIR,-87.89052000845865,-55.924623914489736,-68.5131217881885,9999
12151,9,9,ONO,SIR,-87.81440158251333,-55.393220320903744,-68.8904447932909,9999
12152,9,9,ONO,SIR,-87.738283156568,-54.86181672731775,-69.2677677983933,9999
12153,9,9,ONO,SIR,-87.66216473062268,-54.33041313373176,-69.64509080349569,9999
12154,9,9,ONO,SIR,-87.58604630467735,-53.79900954014577,-70.02241380859809,9999
12155,9,9,ONO,SIR,-87.50992787873203,-53.267605946559776,-70.39973681370049,9999
12156,9,9,ONO,SIR,-87.4338094527867,-52.736202352973784,-70.77705981880288,9999
12157,9,9,ONO,SIR,-87.35769102684138,-52.20479875938779,-71.15438282390528,9999
12158,9,9,ONO,SIR,-87.28157260089606,-51.6733951658018,-71.53170582900768,9999
12159,9,9,ONO,SIR,-87.20545417495073,-51.14199157221581,-71.90902883411007,9999
12160,9,9,ONO,SIR,-87.1293357490054,-50.610587978629816,-72.28635183921247,9999
12161,9,9,ONO,SIR,-87.05321732306008,-50.079184385043824,-72.66367484431487,9999
12162,9,9,ONO,SIR,-86.97709889711476,-49.54778079145783,-73.04099784941727,9999
12163,9,9,ONO,SIR,-86.90098047116943,-49.01637719787184,-73.41832085451966,9999
12164,9,9,ONO,SIR,-86.82486204522411,-48.48497360428585,-73.79564385962206,9999
12165,9,9,ONO,SIR,-86.74874361927878,-47.953570010699856,-74.17296686472446,9999
12166,9,9,ONO,SIR,-86.67262519333346,-47.422166417113864,-74.55028986982686,9999
12167,9,9,ONO,SIR,-86.59650676738814,-46.89076282352787,-74.92761287492925,9999
12168,9,9,ONO,SIR,-86.52038834144281,-46.35935922994188,-75.30493588003165,9999
12169,9,9,ONO,SIR,-86.44426991549749,-45.82795563635589,-75.68225888513405,9999
12170,9,9,ONO,SIR,-86.36815148955216,-45.296552042769896,-76.05958189023644,9999
12171,9,9,ONO,SIR,-86.29203306360684,-44.765148449183904,-76.43690489533884,9999
12172,9,9,ONO,SIR,-86.21591463766151,-44.23374485559791,-76.81422790044124,9999
12173,9,9,ONO,SIR,-86.13979621171619,-43.70234126201192,-77.19155090554364,9999
12174,9,9,ONO,SIR,-86.06367778577086,-43.17093766842593,-77.56887391064603,9999
12175,9,9,ONO,SIR,-85.98755935982554,-42.639534074839936,-77.94619691574843,9999
12176,9,9,ONO,SIR,-85.91144093388021,-42.108130481253944,-78.32351992085083,9999
12177,9,9,ONO,SIR,-85.83532250793489,-41.57672688766795,-78.70084292595322,9999
12178,9,9,ONO,SIR,-85.75920408198957,-41.04532329408196,-79.07816593105562,9999
12179,9,9,ONO,SIR,-85.68308565604424,-40.51391970049597,-79.45548893615802,9999
12180,9,9,ONO,SIR,-85.60696723009892,-39.982516106909976,-79.83281194126042,9999
12181,9,9,ONO,SIR,-85.53084880415359,-39.451112513323984,-80.21013494636281,9999
12182,9,9,ONO,SIR,-85.45473037820827,-38.91970891973799,-80.58745795146521,9999
