Pixel_i,Module,Node1,Node2,X,Y,Z
10325,14,LAW,RIB,406.3488811280464,-26.293155710328445,144.12404492877374
10326,14,LAW,RIB,406.1383951920696,-25.743943565492668,144.41493689316061
10327,14,LAW,RIB,405.9279092560928,-25.19473142065689,144.7058288575475
10328,14,LAW,RIB,405.717423320116,-24.645519275821112,144.99672082193436
10329,14,LAW,RIB,405.5069373841392,-24.096307130985334,145.28761278632123
10330,14,LAW,RIB,405.2964514481624,-23.547094986149556,145.5785047507081
10331,14,LAW,RIB,405.08596551218557,-22.99788284131378,145.86939671509498
10332,14,LAW,RIB,404.87547957620876,-22.448670696478,146.16028867948185
10333,14,LAW,RIB,404.66499364023196,-21.899458551642223,146.45118064386872
10334,14,LAW,RIB,404.45450770425515,-21.350246406806445,146.7420726082556
10335,14,LAW,RIB,404.24402176827834,-20.801034261970667,147.03296457264247
10336,14,LAW,RIB,404.03353583230154,-20.25182211713489,147.32385653702934
10337,14,LAW,RIB,403.82304989632473,-19.70260997229911,147.61474850141622
10338,14,LAW,RIB,403.6125639603479,-19.153397827463333,147.9056404658031
10339,14,LAW,RIB,403.4020780243711,-18.604185682627556,148.19653243018996
10340,14,LAW,RIB,403.1915920883943,-18.054973537791778,148.48742439457683
10341,14,LAW,RIB,402.9811061524175,-17.505761392956,148.7783163589637
10342,14,LAW,RIB,402.7706202164407,-16.956549248120222,149.06920832335058
10343,14,LAW,RIB,402.5601342804639,-16.407337103284444,149.36010028773745
10344,14,LAW,RIB,402.3496483444871,-15.858124958448666,149.65099225212433
10345,14,LAW,RIB,402.1391624085103,-15.308912813612888,149.9418842165112
10346,14,LAW,RIB,401.9286764725335,-14.75970066877711,150.23277618089807
10347,14,LAW,RIB,401.7181905365567,-14.210488523941333,150.52366814528494
10348,14,LAW,RIB,401.50770460057987,-13.661276379105555,150.81456010967182
10349,14,LAW,RIB,401.29721866460307,-13.112064234269777,151.1054520740587
10350,14,LAW,RIB,401.08673272862626,-12.562852089434,151.39634403844556
10351,14,LAW,RIB,400.87624679264945,-12.013639944598221,151.68723600283244
10352,14,LAW,RIB,400.66576085667265,-11.464427799762444,151.9781279672193
10353,14,LAW,RIB,400.45527492069584,-10.915215654926666,152.26901993160618
10354,14,LAW,RIB,400.24478898471904,-10.366003510090888,152.55991189599305
10355,14,LAW,RIB,400.03430304874223,-9.81679136525511,152.85080386037993
10356,14,LAW,RIB,399.8238171127654,-9.267579220419332,153.1416958247668
10357,14,LAW,RIB,399.6133311767886,-8.718367075583554,153.43258778915367
10358,14,LAW,RIB,399.4028452408118,-8.169154930747776,153.72347975354054
10359,14,LAW,RIB,399.192359304835,-7.6199427859119995,154.01437171792742
10360,14,LAW,RIB,398.9818733688582,-7.0707306410762225,154.3052636823143
10361,14,LAW,RIB,398.7713874328814,-6.5215184962404456,154.59615564670116
10362,14,LAW,RIB,398.5609014969046,-5.972306351404669,154.88704761108804
10363,14,LAW,RIB,398.3504155609278,-5.423094206568892,155.1779395754749
10364,14,LAW,RIB,398.139929624951,-4.873882061733115,155.46883153986178
10365,14,LAW,RIB,397.9294436889742,-4.324669916897338,155.75972350424865
10366,14,LAW,RIB,397.71895775299737,-3.7754577720615603,156.05061546863553
10367,14,LAW,RIB,397.50847181702056,-3.226245627225783,156.3415074330224
10368,14,LAW,RIB,397.29798588104376,-2.6770334823900055,156.63239939740927
10369,14,LAW,LIE,406.931264042754,-27.99711280516471,143.347754081433
10370,14,LAW,LIE,407.09267508550795,-28.60264561032942,143.15324716286602
10371,14,LAW,LIE,407.2540861282619,-29.20817841549413,142.95874024429904
10372,14,LAW,LIE,407.4154971710159,-29.813711220658842,142.76423332573205
10373,14,LAW,LIE,407.57690821376985,-30.419244025823552,142.56972640716506
10374,14,LAW,LIE,407.7383192565238,-31.024776830988262,142.37521948859808
10375,14,LAW,LIE,407.8997302992778,-31.630309636152973,142.1807125700311
10376,14,LAW,LIE,408.06114134203176,-32.23584244131768,141.9862056514641
10377,14,LAW,LIE,408.22255238478573,-32.841375246482386,141.79169873289712
10378,14,LAW,LIE,408.3839634275397,-33.44690805164709,141.59719181433013
10379,14,LAW,LIE,408.54537447029367,-34.0524408568118,141.40268489576314
10380,14,LAW,LIE,408.70678551304763,-34.657973661976506,141.20817797719616
10381,14,LAW,LIE,408.8681965558016,-35.26350646714121,141.01367105862917
10382,14,LAW,LIE,409.0296075985556,-35.86903927230592,140.81916414006218
10383,14,LAW,LIE,409.19101864130954,-36.474572077470626,140.6246572214952
10384,14,LAW,LIE,409.3524296840635,-37.08010488263533,140.4301503029282
10385,14,LAW,LIE,409.5138407268175,-37.68563768780004,140.23564338436123
10386,14,LAW,LIE,409.67525176957145,-38.291170492964746,140.04113646579424
10387,14,LAW,LIE,409.8366628123254,-38.89670329812945,139.84662954722725
10388,14,LAW,LIE,409.9980738550794,-39.50223610329416,139.65212262866027
10389,14,LAW,LIE,410.15948489783335,-40.107768908458866,139.45761571009328
10390,14,LAW,LIE,410.3208959405873,-40.71330171362357,139.2631087915263
10391,14,LAW,LIE,410.4823069833413,-41.31883451878828,139.0686018729593
10392,14,LAW,LIE,410.64371802609526,-41.924367323952985,138.87409495439232
10393,14,LAW,LIE,410.8051290688492,-42.52990012911769,138.67958803582533
10394,14,LAW,LIE,410.9665401116032,-43.1354329342824,138.48508111725835
10395,14,LAW,LIE,411.12795115435716,-43.740965739447105,138.29057419869136
10396,14,LAW,LIE,411.28936219711113,-44.34649854461181,138.09606728012437
10397,14,LAW,LIE,411.4507732398651,-44.95203134977652,137.9015603615574
10398,14,LAW,LIE,411.61218428261907,-45.557564154941225,137.7070534429904
10399,14,LAW,LIE,411.77359532537304,-46.16309696010593,137.5125465244234
10400,14,LAW,LIE,411.935006368127,-46.76862976527064,137.31803960585643
10401,14,LAW,LIE,412.096417410881,-47.374162570435345,137.12353268728944
10402,14,LAW,LIE,412.25782845363494,-47.97969537560005,136.92902576872245
10403,14,LAW,LIE,412.4192394963889,-48.58522818076476,136.73451885015547
10404,14,LAW,LIE,412.5806505391429,-49.190760985929465,136.54001193158848
10405,14,LAW,LIE,412.74206158189685,-49.79629379109417,136.3455050130215
10406,14,LAW,LIE,412.9034726246508,-50.40182659625888,136.1509980944545
10407,14,LAW,LIE,413.0648836674048,-51.007359401423585,135.95649117588752
10408,14,LAW,LIE,413.22629471015875,-51.61289220658829,135.76198425732053
10409,14,LAW,LIE,413.3877057529127,-52.218425011753,135.56747733875355
10410,14,LAW,LIE,413.5491167956667,-52.823957816917705,135.37297042018656
10411,14,LAW,LIE,413.71052783842066,-53.42949062208241,135.17846350161958
10412,14,LAW,LIE,413.87193888117463,-54.03502342724712,134.9839565830526
10413,14,LAW,LIE,414.0333499239286,-54.640556232411825,134.7894496644856
10414,14,LAW,LIE,414.19476096668257,-55.24608903757653,134.59494274591862
10415,14,LAW,LIE,414.35617200943653,-55.85162184274124,134.40043582735163
10416,14,LAW,LIE,414.5175830521905,-56.457154647905945,134.20592890878464
10417,14,LAW,LIE,414.67899409494447,-57.06268745307065,134.01142199021766
10418,14,LAW,LIE,414.84040513769844,-57.66822025823536,133.81691507165067
10419,14,LAW,LIE,415.0018161804524,-58.273753063400065,133.62240815308368
10420,14,LAW,LIE,415.1632272232064,-58.87928586856477,133.4279012345167
10421,14,LAW,LIE,415.32463826596035,-59.48481867372948,133.2333943159497
10422,14,LAW,LIE,415.4860493087143,-60.090351478894185,133.03888739738272
10423,14,LAW,LIE,415.6474603514683,-60.69588428405889,132.84438047881574
10424,14,LAW,LIE,415.80887139422225,-61.3014170892236,132.64987356024875
10425,14,LAW,LIE,415.9702824369762,-61.906949894388305,132.45536664168176
10426,14,LAW,LIE,416.1316934797302,-62.51248269955301,132.26085972311478
10427,14,LAW,LIE,416.29310452248416,-63.11801550471772,132.0663528045478
10428,14,LAW,LIE,416.4545155652381,-63.723548309882425,131.8718458859808
10429,14,LAW,LIE,416.6159266079921,-64.32908111504713,131.67733896741382
10430,14,LAW,LIE,416.77733765074606,-64.93461392021185,131.48283204884683
10431,14,LAW,LIE,416.93874869350003,-65.54014672537656,131.28832513027984
10432,14,LAW,LIE,417.100159736254,-66.14567953054127,131.09381821171286
10433,14,LAW,LIE,417.26157077900797,-66.75121233570599,130.89931129314587
10434,14,LAW,LIE,417.42298182176194,-67.3567451408707,130.70480437457888
